customer_id,recency,frequency,monetary,avg_order_value,total_items,distinct_categories,first_purchase,last_purchase,tenure_days,R_score,F_score,M_score,RFM_score,cluster,segment
C02502,22,28,36601.19,508.3498611111111,144,6,2024-03-20,2026-06-09,833,5,5,5,15,5,Champions
C02503,518,2,641.26,213.75333333333333,8,2,2024-08-04,2025-01-29,696,1,2,1,4,2,At Risk
C02504,811,1,141.45,35.3625,8,2,2024-04-11,2024-04-11,811,1,1,1,3,2,At Risk
C02505,195,3,2221.5,201.95454545454547,22,4,2025-01-30,2025-12-18,517,2,2,2,6,6,Potential Loyalists
C02507,11,4,1802.44,225.305,16,6,2025-08-02,2026-06-20,333,5,3,2,10,0,Promising
C02509,6,5,6806.71,486.19357142857143,30,5,2025-11-26,2026-06-25,217,5,3,4,12,4,Loyal Customers
C02510,209,11,10280.63,446.98391304347825,49,6,2024-10-04,2025-12-04,635,2,4,4,10,5,Champions
C02512,93,3,3407.9,425.9875,14,3,2025-09-04,2026-03-30,300,3,2,3,8,0,Promising
C02513,421,3,2135.3,533.825,7,3,2024-10-05,2025-05-06,634,1,2,2,5,1,Needs Attention
C02515,247,2,406.55,81.31,8,3,2025-03-03,2025-10-27,485,2,2,1,5,3,Hibernating
C02517,8,10,2272.7200000000003,119.61684210526317,38,6,2025-02-18,2026-06-23,498,5,4,2,11,6,Potential Loyalists
C02518,26,22,31154.98,599.1342307692307,106,6,2024-07-24,2026-06-05,707,4,5,5,14,5,Champions
C02519,157,2,1331.26,266.252,12,4,2025-07-16,2026-01-25,350,2,2,2,6,0,Promising
C02522,42,2,746.25,186.5625,9,3,2026-03-19,2026-05-20,104,4,2,1,7,0,Promising
C02523,6,11,6379.05,236.26111111111112,56,6,2025-01-04,2026-06-25,543,5,4,4,13,6,Potential Loyalists
C02524,33,4,2287.6800000000003,228.76800000000003,20,6,2025-05-12,2026-05-29,415,4,3,2,9,0,Promising
C02525,5,9,3570.17,155.22478260869565,44,6,2024-08-19,2026-06-26,681,5,4,3,12,6,Potential Loyalists
C02528,129,9,12285.36,491.4144,52,5,2024-10-13,2026-02-22,626,3,4,5,12,5,Champions
C02529,18,16,14450.66,321.1257777777778,86,6,2024-07-20,2026-06-13,711,5,5,5,15,5,Champions
C02530,139,1,2471.12,823.7066666666666,6,3,2026-02-12,2026-02-12,139,2,1,2,5,0,Promising
C02531,397,2,678.72,169.68,6,3,2024-11-18,2025-05-30,590,1,2,1,4,2,At Risk
C02533,419,7,7774.97,370.2366666666667,41,6,2024-05-18,2025-05-08,774,1,4,4,9,1,Needs Attention
C02535,2,8,3325.97,144.60739130434783,43,6,2024-10-02,2026-06-29,637,5,4,3,12,6,Potential Loyalists
C02536,97,4,2765.71,345.71375,16,3,2024-03-28,2026-03-26,825,3,3,3,9,6,Potential Loyalists
C02537,8,4,4295.12,357.9266666666667,26,6,2025-10-10,2026-06-23,264,5,3,3,11,0,Promising
C02539,102,2,1586.95,793.475,5,2,2025-12-15,2026-03-21,198,3,2,2,7,0,Promising
C02543,17,19,23393.94,556.9985714285714,85,6,2025-03-04,2026-06-14,484,5,5,5,15,4,Loyal Customers
C02545,34,5,5697.54,569.754,19,4,2025-01-04,2026-05-28,543,4,3,4,11,4,Loyal Customers
C02546,154,5,4836.96,372.07384615384615,27,4,2025-02-14,2026-01-28,502,2,3,3,8,6,Potential Loyalists
C02547,4,20,31559.7,751.4214285714286,85,6,2025-03-19,2026-06-27,469,5,5,5,15,4,Loyal Customers
C02549,34,3,1686.37,210.79625,17,5,2025-04-23,2026-05-28,434,4,2,2,8,0,Promising
C02551,67,7,9212.65,575.790625,33,6,2024-03-28,2026-04-25,825,3,4,4,11,5,Champions
C02552,74,10,8117.09,386.52809523809526,49,6,2025-02-22,2026-04-18,494,3,4,4,11,4,Loyal Customers
C02553,160,3,4390.62,399.1472727272727,22,5,2025-06-12,2026-01-22,384,2,2,3,7,0,Promising
C02554,119,12,12444.15,366.0044117647059,61,6,2024-10-16,2026-03-04,623,3,5,5,13,5,Champions
C02555,4,17,22410.28,487.17999999999995,87,6,2025-05-23,2026-06-27,404,5,5,5,15,4,Loyal Customers
C02557,1,5,7559.2,503.94666666666666,27,5,2024-09-09,2026-06-30,660,5,3,4,12,6,Potential Loyalists
C02558,5,9,8590.98,390.4990909090909,44,6,2025-03-29,2026-06-26,459,5,4,4,13,4,Loyal Customers
C02559,454,4,3830.94,383.094,22,4,2024-10-28,2025-04-03,611,1,3,3,7,1,Needs Attention
C02560,516,4,5552.75,427.13461538461536,31,6,2024-09-10,2025-01-31,659,1,3,4,8,1,Needs Attention
C02561,43,3,202.51,40.501999999999995,10,4,2026-03-05,2026-05-19,118,4,2,1,7,3,Hibernating
C02562,6,15,11492.91,294.69,77,6,2024-08-04,2026-06-25,696,5,5,5,15,5,Champions
C02563,353,1,188.16,94.08,4,2,2025-07-13,2025-07-13,353,1,1,1,3,3,Hibernating
C02564,34,9,5520.37,290.5457894736842,38,5,2025-05-28,2026-05-28,399,4,4,4,12,4,Loyal Customers
C02565,45,7,8027.83,573.4164285714286,31,5,2025-02-09,2026-05-17,507,4,4,4,12,4,Loyal Customers
C02566,92,7,5691.5199999999995,316.19555555555553,38,6,2024-09-20,2026-03-31,649,3,4,4,11,6,Potential Loyalists
C02567,26,1,118.72999999999999,59.364999999999995,3,1,2026-06-05,2026-06-05,26,4,1,1,6,3,Hibernating
C02568,40,9,11771.4,560.5428571428571,45,6,2024-10-27,2026-05-22,612,4,4,5,13,4,Loyal Customers
C02569,99,5,4156.94,230.9411111111111,31,6,2024-02-12,2026-03-24,870,3,3,3,9,6,Potential Loyalists
C02570,15,7,3276.19,192.7170588235294,36,6,2025-06-05,2026-06-16,391,5,4,3,12,6,Potential Loyalists
C02571,116,3,2265.2000000000003,377.53333333333336,13,3,2025-01-20,2026-03-07,527,3,2,2,7,6,Potential Loyalists
C02572,115,3,787.1,196.775,7,4,2024-12-27,2026-03-08,551,3,2,1,6,6,Potential Loyalists
C02573,482,2,1683.63,420.9075,8,3,2025-03-05,2025-03-06,483,1,2,2,5,1,Needs Attention
C02574,35,9,6100.58,381.28625,35,6,2025-06-25,2026-05-27,371,4,4,4,12,4,Loyal Customers
C02575,36,5,3586.83,326.07545454545453,17,6,2025-07-26,2026-05-26,340,4,3,3,10,0,Promising
C02576,32,6,5815.15,415.36785714285713,29,6,2025-11-01,2026-05-30,242,4,4,4,12,4,Loyal Customers
C02577,48,1,698.4,174.6,5,3,2026-05-14,2026-05-14,48,4,1,1,6,0,Promising
C02578,248,2,1523.4399999999998,380.85999999999996,8,4,2025-07-25,2025-10-26,341,2,2,2,6,0,Promising
C02579,275,1,1835.9299999999998,458.98249999999996,6,2,2025-09-29,2025-09-29,275,2,1,2,5,0,Promising
C02581,595,2,1066.3899999999999,355.4633333333333,5,3,2024-07-15,2024-11-13,716,1,2,1,4,1,Needs Attention
C02583,128,7,5864.4400000000005,366.52750000000003,31,6,2025-04-25,2026-02-23,432,3,4,4,11,4,Loyal Customers
C02585,22,15,23081.28,699.4327272727272,71,6,2025-05-07,2026-06-09,420,5,5,5,15,4,Loyal Customers
C02586,135,3,1514.29,252.38166666666666,11,5,2025-09-06,2026-02-16,298,2,2,2,6,0,Promising
C02587,159,12,18255.08,651.9671428571429,64,6,2025-02-15,2026-01-23,501,2,5,5,12,4,Loyal Customers
C02588,3,7,4746.16,249.7978947368421,37,6,2025-10-30,2026-06-28,244,5,4,3,12,4,Loyal Customers
C02589,13,9,3828.2400000000002,191.412,41,6,2024-04-13,2026-06-18,809,5,4,3,12,6,Potential Loyalists
C02590,84,13,12826.02,413.7425806451613,59,6,2024-05-23,2026-04-08,769,3,5,5,13,5,Champions
C02591,41,31,31415.71,430.3521917808219,134,6,2024-04-22,2026-05-21,800,4,5,5,14,5,Champions
C02593,37,10,10582.2,407.0076923076923,53,6,2025-01-03,2026-05-25,544,4,4,4,12,4,Loyal Customers
C02594,75,2,1214.3,202.38333333333333,8,4,2026-02-20,2026-04-17,131,3,2,1,6,0,Promising
C02595,31,1,2133.0099999999998,533.2524999999999,8,3,2026-05-31,2026-05-31,31,4,1,2,7,0,Promising
C02597,9,4,5866.4400000000005,488.87000000000006,20,6,2024-11-06,2026-06-22,602,5,3,4,12,6,Potential Loyalists
C02599,29,16,15673.869999999999,401.8941025641025,81,6,2025-02-15,2026-06-02,501,4,5,5,14,4,Loyal Customers
C02600,304,1,71.32,23.77333333333333,6,2,2025-08-31,2025-08-31,304,1,1,1,3,3,Hibernating
C02601,6,7,9194.87,540.8747058823529,36,4,2025-09-09,2026-06-25,295,5,4,4,13,4,Loyal Customers
C02604,689,2,2913.48,485.58,14,3,2024-07-26,2024-08-11,705,1,2,3,6,1,Needs Attention
C02605,442,4,3246.02,231.85857142857142,26,6,2024-02-05,2025-04-15,877,1,3,3,7,1,Needs Attention
C02606,405,1,147.25,49.083333333333336,5,2,2025-05-22,2025-05-22,405,1,1,1,3,3,Hibernating
C02607,22,20,15947.88,354.39733333333334,94,6,2024-07-04,2026-06-09,727,5,5,5,15,5,Champions
C02608,35,12,9202.68,317.3337931034483,62,6,2024-06-16,2026-05-27,745,4,5,4,13,5,Champions
C02610,361,3,1344.3999999999999,224.06666666666663,13,4,2025-03-28,2025-07-05,460,1,2,2,5,1,Needs Attention
C02611,288,3,1705.97,189.5522222222222,18,5,2025-05-21,2025-09-16,406,2,2,2,6,0,Promising
C02612,107,4,1334.05,166.75625,12,4,2025-11-20,2026-03-16,223,3,3,2,8,0,Promising
C02613,270,3,537.6899999999999,67.21124999999999,18,4,2025-04-07,2025-10-04,450,2,2,1,5,3,Hibernating
C02615,41,10,8146.46,387.9266666666667,46,5,2024-04-29,2026-05-21,793,4,4,4,12,5,Champions
C02616,136,2,739.29,123.21499999999999,10,4,2025-12-13,2026-02-15,200,2,2,1,5,3,Hibernating
C02618,241,1,142.85999999999999,71.42999999999999,4,2,2025-11-02,2025-11-02,241,2,1,1,4,3,Hibernating
C02619,93,2,330.69,55.115,11,4,2026-01-16,2026-03-30,166,3,2,1,6,3,Hibernating
C02620,240,3,6190.290000000001,687.8100000000001,20,4,2025-05-06,2025-11-03,421,2,2,4,8,1,Needs Attention
C02621,152,10,8483.04,424.15200000000004,43,5,2025-02-14,2026-01-30,502,2,4,4,10,4,Loyal Customers
C02622,7,12,6967.66,258.06148148148145,69,6,2024-11-28,2026-06-24,580,5,5,4,14,6,Potential Loyalists
C02623,51,4,3544.7000000000003,354.47,20,5,2024-12-05,2026-05-11,573,4,3,3,10,6,Potential Loyalists
C02625,43,9,8569.17,342.7668,46,6,2024-06-15,2026-05-19,746,4,4,4,12,5,Champions
C02626,605,1,424.24,141.41333333333333,6,2,2024-11-03,2024-11-03,605,1,1,1,3,2,At Risk
C02627,479,2,83.92,41.96,2,2,2024-07-11,2025-03-09,720,1,2,1,4,2,At Risk
C02628,312,4,2496.91,249.69099999999997,18,5,2025-03-29,2025-08-23,459,1,3,2,6,1,Needs Attention
C02629,38,5,11140.59,1114.059,21,4,2024-12-30,2026-05-24,548,4,3,4,11,4,Loyal Customers
C02630,348,3,6226.38,622.638,21,5,2025-04-22,2025-07-18,435,1,2,4,7,1,Needs Attention
C02631,66,5,1670.06,139.17166666666665,22,6,2024-12-20,2026-04-26,558,3,3,2,8,6,Potential Loyalists
C02632,118,5,1546.02,171.78,15,4,2025-06-25,2026-03-05,371,3,3,2,8,0,Promising
C02633,37,13,12601.6,331.62105263157895,82,6,2024-12-06,2026-05-25,572,4,5,5,14,5,Champions
C02634,4,9,6746.67,396.8629411764706,34,6,2025-03-28,2026-06-27,460,5,4,4,13,4,Loyal Customers
C02635,108,9,11705.86,450.22538461538466,50,6,2024-03-21,2026-03-15,832,3,4,5,12,5,Champions
C02636,271,2,1019.73,254.9325,9,3,2024-11-13,2025-10-03,595,2,2,1,5,1,Needs Attention
C02639,44,4,3533.7799999999997,294.4816666666666,29,5,2025-04-20,2026-05-18,437,4,3,3,10,6,Potential Loyalists
C02641,181,3,1273.1299999999999,181.87571428571428,12,4,2025-09-19,2026-01-01,285,2,2,2,6,0,Promising
C02643,289,3,423.0,141.0,5,2,2025-05-19,2025-09-15,408,2,2,1,5,3,Hibernating
C02644,66,1,486.57,243.285,5,2,2026-04-26,2026-04-26,66,3,1,1,5,0,Promising
C02645,41,4,4594.19,382.84916666666663,24,5,2024-03-21,2026-05-21,832,4,3,3,10,6,Potential Loyalists
C02646,44,3,1772.45,221.55625,19,4,2026-03-03,2026-05-18,120,4,2,2,8,0,Promising
C02647,134,6,5818.8,387.92,26,6,2025-08-09,2026-02-17,326,2,4,4,10,4,Loyal Customers
C02648,25,7,3176.93,186.87823529411764,28,6,2025-08-15,2026-06-06,320,4,4,3,11,0,Promising
C02649,20,9,8996.25,529.1911764705883,41,6,2025-08-19,2026-06-11,316,5,4,4,13,4,Loyal Customers
C02650,6,8,5115.0,284.1666666666667,34,6,2024-12-19,2026-06-25,559,5,4,3,12,6,Potential Loyalists
C02651,537,1,315.5,157.75,4,2,2025-01-10,2025-01-10,537,1,1,1,3,2,At Risk
C02653,115,5,9045.17,1005.0188888888889,19,5,2025-07-01,2026-03-08,365,3,3,4,10,4,Loyal Customers
C02655,98,2,1078.3200000000002,215.66400000000004,12,3,2025-01-08,2026-03-25,539,3,2,1,6,6,Potential Loyalists
C02656,83,6,3597.95,224.871875,30,6,2024-11-20,2026-04-09,588,3,4,3,10,6,Potential Loyalists
C02657,6,3,3250.84,541.8066666666667,9,4,2026-05-07,2026-06-25,55,5,2,3,10,0,Promising
C02658,80,12,8006.46,296.53555555555556,59,6,2024-09-28,2026-04-12,641,3,5,4,12,5,Champions
C02659,344,1,1441.49,480.49666666666667,7,3,2025-07-22,2025-07-22,344,1,1,2,4,0,Promising
C02660,343,5,3025.2599999999998,275.02363636363634,20,4,2024-03-14,2025-07-23,839,1,3,3,7,1,Needs Attention
C02661,164,6,3133.38,261.115,23,6,2025-07-28,2026-01-18,338,2,4,3,9,0,Promising
C02662,262,2,2691.8199999999997,897.2733333333332,8,2,2025-06-30,2025-10-12,366,2,2,3,7,0,Promising
C02663,377,2,1185.7199999999998,237.14399999999995,10,2,2025-05-24,2025-06-19,403,1,2,1,4,1,Needs Attention
C02664,250,3,5431.83,603.5366666666666,20,5,2025-09-23,2025-10-24,281,2,2,4,8,0,Promising
C02665,9,38,46109.88,452.0576470588235,207,6,2024-04-21,2026-06-22,801,5,5,5,15,5,Champions
C02666,42,12,11158.81,338.14575757575756,70,6,2024-06-22,2026-05-20,739,4,5,4,13,5,Champions
C02667,310,1,1504.17,752.085,5,2,2025-08-25,2025-08-25,310,1,1,2,4,0,Promising
C02668,351,11,6858.73,221.24935483870965,62,6,2024-04-02,2025-07-15,820,1,4,4,9,6,Potential Loyalists
C02669,185,1,206.36,103.18,3,2,2025-12-28,2025-12-28,185,2,1,1,4,3,Hibernating
C02670,12,8,5590.46,279.523,36,6,2024-12-25,2026-06-19,553,5,4,4,13,6,Potential Loyalists
C02671,18,15,20621.61,557.3408108108108,82,6,2024-04-17,2026-06-13,805,5,5,5,15,5,Champions
C02672,13,4,3678.5699999999997,408.72999999999996,19,6,2025-10-04,2026-06-18,270,5,3,3,11,0,Promising
C02673,282,7,5344.33,254.49190476190475,40,6,2025-01-12,2025-09-22,535,2,4,4,10,6,Potential Loyalists
C02674,2,15,13656.55,379.3486111111111,73,6,2025-09-14,2026-06-29,290,5,5,5,15,4,Loyal Customers
C02675,476,1,991.3100000000001,330.43666666666667,4,3,2025-03-12,2025-03-12,476,1,1,1,3,1,Needs Attention
C02676,97,7,8480.85,385.4931818181818,46,6,2024-05-31,2026-03-26,761,3,4,4,11,6,Potential Loyalists
C02679,84,7,3151.66,225.1185714285714,25,6,2025-03-28,2026-04-08,460,3,4,3,10,6,Potential Loyalists
C02680,487,7,3938.03,218.77944444444447,33,6,2024-02-01,2025-03-01,881,1,4,3,8,1,Needs Attention
C02681,3,14,15990.77,410.0197435897436,79,6,2025-08-04,2026-06-28,331,5,5,5,15,4,Loyal Customers
C02682,127,6,4568.460000000001,285.52875000000006,37,6,2025-02-10,2026-02-24,506,3,4,3,10,6,Potential Loyalists
C02683,90,10,8676.8,279.89677419354837,54,6,2024-07-14,2026-04-02,717,3,4,4,11,6,Potential Loyalists
C02684,49,28,48938.119999999995,689.2692957746478,149,6,2024-10-25,2026-05-13,614,4,5,5,14,5,Champions
C02685,258,2,3256.8100000000004,814.2025000000001,8,2,2025-03-04,2025-10-16,484,2,2,3,7,1,Needs Attention
C02686,163,2,149.19,49.73,5,2,2025-11-01,2026-01-19,242,2,2,1,5,3,Hibernating
C02688,39,10,6527.26,296.69363636363636,41,6,2024-12-10,2026-05-23,568,4,4,4,12,6,Potential Loyalists
C02689,211,3,362.19,60.365,11,4,2025-03-17,2025-12-02,471,2,2,1,5,3,Hibernating
C02690,76,5,9191.52,765.96,29,4,2025-09-03,2026-04-16,301,3,3,4,10,4,Loyal Customers
C02691,5,12,11788.96,453.42153846153843,54,6,2024-05-31,2026-06-26,761,5,5,5,15,5,Champions
C02692,5,14,14794.32,435.1270588235294,73,6,2025-05-11,2026-06-26,416,5,5,5,15,4,Loyal Customers
C02694,53,17,13442.45,384.07,67,6,2024-07-02,2026-05-09,729,4,5,5,14,5,Champions
C02697,287,1,31.72,15.86,2,2,2025-09-17,2025-09-17,287,2,1,1,4,3,Hibernating
C02698,151,16,17984.06,449.60150000000004,79,6,2024-04-08,2026-01-31,814,2,5,5,12,5,Champions
C02699,100,2,374.78,124.92666666666666,5,2,2026-01-05,2026-03-23,177,3,2,1,6,3,Hibernating
C02700,44,4,3549.93,394.43666666666667,21,4,2025-05-19,2026-05-18,408,4,3,3,10,0,Promising
C02701,21,13,18993.9,499.8394736842106,78,6,2024-11-04,2026-06-10,604,5,5,5,15,5,Champions
C02703,179,5,1705.68,142.14000000000001,25,6,2024-10-31,2026-01-03,608,2,3,2,7,6,Potential Loyalists
C02704,63,5,1660.12,138.34333333333333,20,5,2025-10-09,2026-04-29,265,3,3,2,8,0,Promising
C02705,8,22,15441.19,308.8238,96,6,2024-04-14,2026-06-23,808,5,5,5,15,5,Champions
C02706,91,10,7801.27,312.05080000000004,41,6,2024-04-11,2026-04-01,811,3,4,4,11,5,Champions
C02709,108,2,651.69,108.61500000000001,8,5,2025-08-09,2026-03-15,326,3,2,1,6,3,Hibernating
C02710,80,7,2449.6299999999997,222.69363636363633,23,4,2025-03-15,2026-04-12,473,3,4,2,9,6,Potential Loyalists
C02712,71,4,3731.54,310.96166666666664,25,6,2025-02-24,2026-04-21,492,3,3,3,9,6,Potential Loyalists
C02713,14,14,20140.4,559.4555555555556,78,6,2025-02-01,2026-06-17,515,5,5,5,15,4,Loyal Customers
C02715,64,7,7060.69,353.0345,40,6,2025-06-16,2026-04-28,380,3,4,4,11,4,Loyal Customers
C02717,286,1,143.11,143.11,3,1,2025-09-18,2025-09-18,286,2,1,1,4,3,Hibernating
C02718,14,7,4813.81,253.3584210526316,40,5,2025-08-21,2026-06-17,314,5,4,3,12,4,Loyal Customers
C02719,81,3,2762.51,306.9455555555556,22,5,2025-06-26,2026-04-11,370,3,2,3,8,0,Promising
C02720,125,4,4742.17,526.9077777777778,16,3,2024-04-19,2026-02-26,803,3,3,3,9,6,Potential Loyalists
C02721,46,28,52340.58,697.8744,147,6,2024-05-02,2026-05-16,790,4,5,5,14,5,Champions
C02723,255,2,1883.53,376.706,11,4,2025-06-09,2025-10-19,387,2,2,2,6,0,Promising
C02725,270,1,285.21,95.07,7,1,2025-10-04,2025-10-04,270,2,1,1,4,3,Hibernating
C02726,60,4,1400.77,233.46166666666667,12,5,2025-06-25,2026-05-02,371,3,3,2,8,0,Promising
C02728,171,2,3435.21,490.7442857142857,16,4,2025-12-04,2026-01-11,209,2,2,3,7,0,Promising
C02729,163,6,6093.5,380.84375,32,6,2025-03-17,2026-01-19,471,2,4,4,10,4,Loyal Customers
C02731,10,12,17180.6,687.2239999999999,54,6,2024-11-16,2026-06-21,592,5,5,5,15,5,Champions
C02732,45,9,11520.470000000001,480.0195833333334,50,5,2025-04-07,2026-05-17,450,4,4,5,13,4,Loyal Customers
C02733,458,2,408.3,68.05,12,4,2025-01-05,2025-03-30,542,1,2,1,4,2,At Risk
C02734,40,14,10144.68,327.2477419354839,62,6,2024-05-09,2026-05-22,783,4,5,4,13,5,Champions
C02737,117,5,4187.94,246.34941176470585,32,5,2025-04-04,2026-03-06,453,3,3,3,9,6,Potential Loyalists
C02738,24,21,45016.82,900.3364,105,6,2024-10-05,2026-06-07,634,4,5,5,14,5,Champions
C02739,771,1,653.19,163.2975,5,4,2024-05-21,2024-05-21,771,1,1,1,3,2,At Risk
C02740,156,4,1890.24,189.024,22,5,2024-09-01,2026-01-26,668,2,3,2,7,6,Potential Loyalists
C02741,359,3,2442.25,488.45,10,3,2025-03-22,2025-07-07,466,1,2,2,5,1,Needs Attention
C02742,14,22,30105.44,493.5318032786885,113,6,2025-07-14,2026-06-17,352,5,5,5,15,4,Loyal Customers
C02743,250,3,2119.46,302.78000000000003,13,5,2025-04-24,2025-10-24,433,2,2,2,6,0,Promising
C02744,459,2,2334.11,333.44428571428574,17,4,2025-02-03,2025-03-29,513,1,2,2,5,1,Needs Attention
C02746,423,5,6287.42,392.96375,33,6,2024-05-03,2025-05-04,789,1,3,4,8,1,Needs Attention
C02747,546,2,742.4200000000001,106.06000000000002,11,3,2024-08-18,2025-01-01,682,1,2,1,4,2,At Risk
C02748,5,6,4170.7699999999995,245.33941176470586,30,6,2025-12-26,2026-06-26,187,5,4,3,12,0,Promising
C02749,61,2,2112.61,528.1525,8,3,2025-09-24,2026-05-01,280,3,2,2,7,0,Promising
C02751,88,14,13267.289999999999,368.5358333333333,65,6,2024-08-23,2026-04-04,677,3,5,5,13,5,Champions
C02752,498,1,329.8,82.45,7,3,2025-02-18,2025-02-18,498,1,1,1,3,2,At Risk
C02753,454,4,1412.02,156.89111111111112,19,4,2024-07-28,2025-04-03,703,1,3,2,6,2,At Risk
C02754,28,7,6689.33,371.62944444444446,40,6,2025-09-04,2026-06-03,300,4,4,4,12,4,Loyal Customers
C02755,14,20,19575.44,407.82166666666666,90,6,2024-07-22,2026-06-17,709,5,5,5,15,5,Champions
C02756,453,6,2415.45,172.53214285714284,25,6,2024-07-19,2025-04-04,712,1,4,2,7,1,Needs Attention
C02757,222,6,5432.9,417.9153846153846,27,6,2024-04-26,2025-11-21,796,2,4,4,10,6,Potential Loyalists
C02760,74,3,1023.95,204.79000000000002,13,5,2024-07-23,2026-04-18,708,3,2,1,6,6,Potential Loyalists
C02761,86,6,3917.41,391.741,20,5,2025-06-28,2026-04-06,368,3,4,3,10,4,Loyal Customers
C02762,385,1,1055.49,263.8725,8,3,2025-06-11,2025-06-11,385,1,1,1,3,2,At Risk
C02763,41,5,4531.44,302.09599999999995,27,6,2025-08-07,2026-05-21,328,4,3,3,10,4,Loyal Customers
C02764,378,6,5878.58,419.8985714285714,32,6,2024-09-21,2025-06-18,648,1,4,4,9,1,Needs Attention
C02765,253,3,263.87,52.774,8,3,2024-08-24,2025-10-21,676,2,2,1,5,3,Hibernating
C02766,70,8,5260.2699999999995,309.4276470588235,32,5,2024-09-06,2026-04-22,663,3,4,4,11,6,Potential Loyalists
C02767,327,3,2129.09,212.90900000000002,24,5,2025-01-08,2025-08-08,539,1,2,2,5,1,Needs Attention
C02768,875,1,475.30999999999995,237.65499999999997,4,2,2024-02-07,2024-02-07,875,1,1,1,3,2,At Risk
C02769,125,7,4977.34,261.96526315789475,37,6,2024-08-16,2026-02-26,684,3,4,3,10,6,Potential Loyalists
C02770,525,3,213.45,42.69,8,3,2024-05-29,2025-01-22,763,1,2,1,4,2,At Risk
C02771,36,4,1817.58,165.23454545454544,24,6,2024-03-23,2026-05-26,830,4,3,2,9,6,Potential Loyalists
C02772,9,6,4764.06,264.67,35,6,2025-03-10,2026-06-22,478,5,4,3,12,6,Potential Loyalists
C02773,154,3,731.48,146.296,12,4,2025-05-20,2026-01-28,407,2,2,1,5,0,Promising
C02774,58,4,3203.48,246.42153846153846,27,6,2025-09-23,2026-05-04,281,3,3,3,9,0,Promising
C02775,100,4,1617.38,134.78166666666667,16,5,2025-11-15,2026-03-23,228,3,3,2,8,0,Promising
C02776,78,2,1539.29,384.8225,8,3,2026-03-23,2026-04-14,100,3,2,2,7,0,Promising
C02777,223,1,137.64,68.82,6,2,2025-11-20,2025-11-20,223,2,1,1,4,3,Hibernating
C02779,102,13,14064.18,453.6832258064516,67,6,2024-05-21,2026-03-21,771,3,5,5,13,5,Champions
C02780,433,1,440.34,146.78,5,3,2025-04-24,2025-04-24,433,1,1,1,3,2,At Risk
C02781,85,4,1878.1699999999998,268.31,13,5,2024-09-12,2026-04-07,657,3,3,2,8,6,Potential Loyalists
C02782,281,4,7534.91,684.9918181818182,25,6,2025-01-12,2025-09-23,535,2,3,4,9,1,Needs Attention
C02784,229,4,2782.83,252.98454545454544,21,6,2025-07-24,2025-11-14,342,2,3,3,8,0,Promising
C02786,55,7,9955.98,452.5445454545454,45,4,2025-06-29,2026-05-07,367,4,4,4,12,4,Loyal Customers
C02787,91,12,18879.24,674.2585714285715,55,6,2024-05-18,2026-04-01,774,3,5,5,13,5,Champions
C02789,239,2,686.44,171.61,8,3,2025-10-26,2025-11-04,248,2,2,1,5,0,Promising
C02790,48,8,9266.8,402.9043478260869,43,6,2025-08-07,2026-05-14,328,4,4,4,12,4,Loyal Customers
C02791,105,3,2298.41,287.30125,15,5,2024-08-12,2026-03-18,688,3,2,2,7,6,Potential Loyalists
C02792,24,4,1457.8,132.52727272727273,20,5,2025-06-04,2026-06-07,392,4,3,2,9,0,Promising
C02793,413,1,370.81,185.405,3,2,2025-05-14,2025-05-14,413,1,1,1,3,2,At Risk
C02794,5,11,10448.56,386.98370370370367,56,6,2025-02-15,2026-06-26,501,5,4,4,13,4,Loyal Customers
C02795,31,5,6988.32,499.1657142857143,29,5,2025-05-31,2026-05-31,396,4,3,4,11,4,Loyal Customers
C02798,616,2,359.28000000000003,71.85600000000001,7,3,2024-10-11,2024-10-23,628,1,2,1,4,2,At Risk
C02799,34,1,1043.36,521.68,4,2,2026-05-28,2026-05-28,34,4,1,1,6,0,Promising
C02801,11,13,11468.13,424.74555555555554,64,6,2024-05-29,2026-06-20,763,5,5,5,15,5,Champions
C02802,464,5,2839.16,258.1054545454545,24,5,2024-02-20,2025-03-24,862,1,3,3,7,1,Needs Attention
C02803,6,17,17465.61,447.8361538461539,73,6,2025-03-17,2026-06-25,471,5,5,5,15,4,Loyal Customers
C02804,61,5,1479.09,147.909,18,5,2025-08-16,2026-05-01,319,3,3,2,8,0,Promising
C02805,60,2,2558.51,511.70200000000006,11,3,2025-12-19,2026-05-02,194,3,2,2,7,0,Promising
C02806,12,9,9531.279999999999,414.4034782608695,52,6,2025-02-20,2026-06-19,496,5,4,4,13,4,Loyal Customers
C02807,126,3,1437.31,143.731,14,6,2024-07-24,2026-02-25,707,3,2,2,7,6,Potential Loyalists
C02812,63,12,13167.42,399.01272727272726,69,6,2024-11-13,2026-04-29,595,3,5,5,13,5,Champions
C02813,48,32,43979.119999999995,556.6977215189872,146,6,2024-07-29,2026-05-14,702,4,5,5,14,5,Champions
